PositionX;PositionY;PositionZ;Mass;VelocityX;VelocityY;VelocityZ;Size;AccelerationX;AccelerationY;AccelerationZ;Force;ColorR;ColorG;ColorB;Movable
589.31;164.664;21.6173;1.39116;-44.6411;-5;-12.0748;1.84701;35.1303;-48.8567;-67.8839;104.602;1;1;1;1
623.147;178.205;7.90716;4.3018;-13.9978;-5;50.9762;1.96397;-34.5918;-41.1102;-11.0955;62.2596;1;1;1;1
617.415;224.602;40.7495;2.74828;-26.1177;-5;21.1617;1.62471;-2.62348;-10.6972;-5.44353;14.5711;1;1;1;1
589.276;139.488;92.6482;1.15632;-27.1285;-5;6.85999;1.93284;2.03581;1.89121;-10.1186;16.6266;1;1;1;1
571.209;135.811;-26.8712;3.59288;27.9019;-5;-19.895;1.41089;30.9886;15.0916;27.0831;51.7522;1;1;1;1
581.666;102.361;112.211;1.33952;-23.5174;-5;6.15746;1.69864;0.771241;3.27732;-6.2025;9.21937;1;1;1;1
616.964;128.637;74.4145;1.06677;-28.9753;-5;16.6055;1.13283;-4.05581;4.69308;-12.8575;19.2972;1;1;1;1
727.143;138.364;27.6559;0.823283;-4.92014;-5;32.6194;1.29823;-6.15853;0.528328;-1.19121;6.95526;1;1;1;1
650.084;186.171;7.69189;1.46751;-5.09014;-5;43.1431;0.566332;-17.6128;-12.5541;-2.5897;25.0633;1;1;1;1
577.517;155.595;107.306;2.85884;-24.715;-5;4.82164;0.714743;2.48557;-0.779938;-7.73082;12.8286;1;1;1;1
607.639;168.766;-24.7755;4.26788;44.6909;-5;23.7788;1.92497;-17.9032;-44.0612;54.3592;84.2174;1;1;1;1
492.87;165.324;-7.28437;1.87896;1.72339;-5;-15.3456;1.53623;7.62119;-1.33066;0.419978;9.96823;1;1;1;1
587.846;39.0404;66.1935;4.02054;-22.8431;-5;5.80573;0.602176;0.139269;5.32001;-3.04749;7.37795;1;1;1;1
599.621;150.589;-117.894;4.45149;24.3668;-5;9.92166;1.07927;0.0258119;-4.00158;6.93422;19.5838;1;1;1;1
567.374;104.587;-2.95681;0.501785;3.19118;-5;-25.2122;1.75014;14.8612;21.0946;0.917286;30.8267;1;1;1;1
651.325;100.626;67.209;4.84124;-21.2491;-5;26.2271;1.2996;-5.8021;5.23165;-6.42609;12.0763;1;1;1;1
517.775;196.788;-5.17527;4.54117;1.70742;-5;-17.1275;0.609684;8.63441;-5.25921;0.374783;12.5505;1;1;1;1
666.608;139.073;-110.49;3.47052;19.9131;-5;22.0044;1.61968;-3.93784;0.435701;5.10549;8.2699;1;1;1;1
599.257;145.142;62.9261;0.797464;-33.2999;-5;9.60705;1.57202;0.0326497;4.21299;-20.9871;34.3531;1;1;1;1
609.416;132.122;85.5932;1.11196;-28.0433;-5;13.0849;1.60961;-2.24536;3.29523;-11.1694;17.6771;1;1;1;1
604.461;53.5458;52.2553;2.60683;-25.1588;-5;12.1477;1.5397;-0.793057;7.21188;-3.66188;9.983;1;1;1;1
628.311;150.239;-22.3453;1.07968;27.2936;-5;44.5809;1.69027;-46.2801;-0.303782;34.4241;67.1155;1;1;1;1
601.02;149.43;-21.4322;4.22283;57.0431;-5;12.714;1.95711;-9.04951;6.10843;149.276;189;1;1;1;1
589.848;158.569;62.9329;1.55884;-32.5685;-5;4.74608;1.12743;4.99865;-4.61229;-19.7969;30.0008;1;1;1;1
