PositionX;PositionY;PositionZ;Mass;VelocityX;VelocityY;VelocityZ;Size;AccelerationX;AccelerationY;AccelerationZ;Force;ColorR;ColorG;ColorB;Movable
87.1181;46.1584;9.45258;2.75065;-3.42759;-9.12002e-10;31.5898;1.49599;-14.0077;-7.12501;-1.21908;21.2521;1;1;1;1
32.874;-90.1818;-72.3944;6.3731;26.2597;1.1481e-09;11.9244;1.91714;-3.60717;8.96952;6.11654;17.2245;1;1;1;1
0.0473109;0.187352;28.7923;9.29992;-58.9327;-7.00147e-10;0.0968368;0.753609;0.332138;-5.4699;-127.305;200.089;1;1;1;1
-8.47415;11.6815;-228.123;3.56532;20.9017;-1.94522e-10;-0.776441;1.01372;1.50972;-1.5197;5.03229;11.7334;1;1;1;1
-106.254;-87.6793;0.779036;1.59789;-0.197532;7.83059e-10;-26.9417;1.46605;7.20754;6.11765;0.0660483;12.9173;1;1;1;1
233.515;-121.78;-141.063;0.857997;9.45982;1.75252e-10;15.6597;1.53751;-2.58579;1.36915;1.35421;3.58204;1;1;1;1
38.862;-11.9105;7.52736;5.21415;-9.35296;2.37826e-09;48.2871;1.90922;-64.6692;18.5801;-10.6862;83.6542;1;1;1;1
-1.05247;166.285;45.6404;2.86349;-24.0751;-9.11701e-10;-0.555171;1.67186;0.491505;-7.12266;-1.3057;10.325;1;1;1;1
182.334;15.2439;-28.8468;6.13282;3.63085;-5.18869e-11;22.9497;1.59285;-6.20477;-0.405367;0.896676;8.21327;1;1;1;1
31.6692;10.516;15.9355;2.31256;-23.3744;-3.09354e-09;46.4527;0.926832;-70.3978;-24.1683;-32.2499;100.395;1;1;1;1
18.7693;68.5907;161.975;4.63887;-23.6179;-5.31893e-10;2.73679;1.21221;-0.955922;-4.15542;-5.17895;11.9271;1;1;1;1
37.981;108.706;-54.0172;5.82482;22.9372;-1.23511e-09;16.1278;1.50903;-3.26694;-9.64933;4.11171;14.8736;1;1;1;1
84.3885;71.8679;-72.3546;13.7362;17.8905;-7.52938e-10;20.8661;0.865169;-6.65087;-5.88233;4.90933;14.6341;1;1;1;1
5.71109;-13.2246;96.1583;14.4668;-32.0134;7.17154e-10;1.90136;0.690756;-1.77114;5.60277;-15.4748;32.7848;1;1;1;1
-50.5762;-176.812;209.35;1.51956;-18.4141;3.29668e-10;-4.44859;1.8797;0.724273;2.57553;-2.53895;4.35851;1;1;1;1
-25.5446;21.9155;80.5994;7.96174;-32.255;-8.17612e-10;-10.2227;0.522294;8.05056;-6.38759;-16.2821;31.019;1;1;1;1
130.021;-19.6429;178.015;11.5665;-17.1654;5.72807e-11;12.5376;1.0974;-3.53214;0.447505;-3.77427;7.2043;1;1;1;1
-157.073;-106.354;108.518;2.4993;-12.1591;3.21559e-10;-17.5995;1.22008;3.74975;2.51218;-2.15983;6.45365;1;1;1;1
167.506;-73.2903;-21.0933;8.59278;2.91226;3.31598e-10;23.1268;0.988037;-5.5668;2.59061;0.741408;7.98768;1;1;1;1
-5.70026;36.8676;-133.413;6.98643;26.843;-6.09397e-10;-1.14691;1.48628;0.745175;-4.76092;8.68186;18.706;1;1;1;1
-77.6001;-27.4978;212.396;7.48869;-19.6798;1.0037e-10;-7.19016;0.704581;2.66625;0.784143;-4.31339;7.99256;1;1;1;1
-39.6634;0.121551;77.6085;5.07431;-30.1619;4.97863e-11;-15.4149;1.3023;11.6558;0.388956;-15.586;30.8064;1;1;1;1
-35.0419;25.9366;149.211;5.85447;-24.6915;-3.29027e-10;-5.79873;1.32583;3.34591;-2.57052;-6.81561;14.8624;1;1;1;1
-98.4232;-112.39;140.957;14.2017;-18.0912;4.27044e-10;-12.6322;0.831797;2.91618;3.33628;-3.29004;7.67972;1;1;1;1
-15.6207;102.725;-94.2477;4.95395;26.3399;-9.82366e-10;-4.3656;1.25446;1.04483;-7.67474;5.70372;13.5849;1;1;1;1
-101.392;147.179;-117.005;8.50294;16.3512;-5.10212e-10;-14.1692;1.9041;2.46879;-3.98603;2.49621;7.03661;1;1;1;1
24.8758;-45.6923;-188.629;8.12548;22.4126;3.55348e-10;2.9557;1.73421;-1.70912;2.77616;5.26288;10.5422;1;1;1;1
11.5403;5.64068;226.455;13.1361;-20.9699;-8.83977e-11;1.06864;0.562532;-1.94622;-0.690607;-5.24505;12.7241;1;1;1;1
74.3671;210.383;-43.2304;5.66419;10.5415;-5.54558e-10;18.1341;1.90474;-1.44712;-4.33248;0.776555;5.70309;1;1;1;1
-219.561;-176.695;78.0505;13.0662;-6.1939;2.47098e-10;-17.4238;1.29621;2.512;1.93045;-0.796107;3.69252;1;1;1;1
49.9433;111.917;42.4639;5.64693;-17.9861;-1.17551e-09;21.154;1.41876;-3.97801;-9.18371;-2.98359;14.2308;1;1;1;1
13.5449;19.382;80.9006;9.05565;-33.972;-9.62826e-10;5.68782;0.756676;-4.66002;-7.52208;-18.2972;35.2605;1;1;1;1
63.035;-138.389;135.717;0.596912;-20.0889;5.39943e-10;9.33044;1.0855;-1.90149;4.21831;-3.37101;7.83461;1;1;1;1
7.57113;-21.405;-33.98;3.75517;48.2826;5.05347e-09;10.7579;1.4438;-14.914;39.4802;53.0389;86.4236;1;1;1;1
27.2849;-162.988;165.509;2.92589;-20.4021;4.64461e-10;3.36338;1.96768;-0.582995;3.6286;-2.94301;6.0867;1;1;1;1
78.546;-46.9962;-118.854;1.24786;21.5399;4.18569e-10;14.2349;1.95042;-5.32813;3.27007;5.75649;12.6338;1;1;1;1
26.8572;27.0433;-143.546;4.21715;25.5057;-3.04218e-10;4.77207;1.53664;-2.85955;-2.3767;8.14971;16.8459;1;1;1;1
-13.1172;44.154;-80.6954;8.94635;32.3811;-1.28723e-09;-5.2636;1.33229;2.92105;-10.0565;13.7684;27.2422;1;1;1;1
-72.8191;54.7236;-21.8633;11.2744;9.39534;-1.25073e-09;-31.2927;0.559923;13.5372;-9.7713;3.14777;23.5038;1;1;1;1
94.5666;-34.0815;8.20003;7.21522;-2.72021;6.84356e-10;31.3708;0.950133;-14.4434;5.34653;-0.724076;20.2958;1;1;1;1
42.5984;-5.97672;70.3675;5.45709;-29.788;3.03105e-10;18.0328;0.558321;-12.8189;2.36801;-16.015;32.932;1;1;1;1
66.8029;-16.9099;-78.8257;2.77277;23.577;3.67802e-10;19.9809;1.65241;-10.3689;2.87346;9.10723;20.6671;1;1;1;1
-3.36355;-68.2064;-221.147;2.74622;20.7836;3.15127e-10;-0.31611;1.5988;0.00619396;2.46193;4.47066;8.01298;1;1;1;1
18.0809;-164.183;151.796;14.1712;-20.965;5.02624e-10;2.4972;1.87031;-0.431095;3.92675;-3.02329;6.46102;1;1;1;1
-14.3166;7.07606;-13.9503;6.29035;47.9254;-9.95043e-09;-49.1839;0.58565;156.53;-77.7377;140.969;261.072;1;1;1;1
-11.5606;-45.3047;-9.50108;8.71845;29.0679;6.45637e-09;-35.3689;1.01514;12.7039;50.4404;9.53328;66.0546;1;1;1;1
163.042;14.9542;-208.805;14.4318;15.3012;-2.24344e-11;11.9477;1.25391;-2.73252;-0.175268;2.75338;5.08714;1;1;1;1
-3.42495;-41.5444;47.3159;1.47974;-39.7183;3.03368e-09;-2.87501;1.94342;2.20695;23.7006;-22.3878;45.4378;1;1;1;1
178.081;73.2441;-85.8407;6.97803;9.45692;-2.25679e-10;19.6189;0.944868;-4.49095;-1.76311;1.86207;6.81224;1;1;1;1
-41.1058;78.7459;140.217;0.687185;-23.5538;-5.50671e-10;-6.90501;0.618839;2.42432;-4.30211;-5.53648;11.4;1;1;1;1
49.0538;11.8086;-87.0698;4.80084;27.4645;-2.57096e-10;15.4731;0.647771;-10.04;-2.00856;11.4799;24.3392;1;1;1;1
4.50249;9.10962;-21.4584;10.9279;63.5153;-9.72475e-09;13.3271;0.899869;-37.9588;-75.9746;157.943;224.401;1;1;1;1
165.704;-28.784;-223.62;7.31744;15.1891;5.32023e-11;11.2552;1.40255;-2.43798;0.415643;2.77564;4.67147;1;1;1;1
-92.7294;-48.9044;230.748;2.57408;-18.431;1.5797e-10;-7.40677;0.540559;2.24821;1.23414;-3.61768;6.33306;1;1;1;1
-26.3043;-126.772;-84.7444;13.5623;24.2786;9.4421e-10;-7.53599;0.669057;1.54468;7.37664;3.50938;11.8681;1;1;1;1
108.996;-20.6173;209.51;2.46655;-18.2202;6.27661e-11;9.47893;0.963775;-2.93754;0.49036;-3.80444;6.79935;1;1;1;1
-72.5049;37.3887;53.5629;13.4698;-19.0206;-8.13684e-10;-25.747;0.865627;12.832;-6.3569;-7.74969;23.3576;1;1;1;1
96.9765;57.596;-124.35;11.5939;19.2454;-3.79081e-10;15.0089;1.57308;-4.82882;-2.96157;4.97033;10.7429;1;1;1;1
8.18022;28.0474;-113.449;9.22956;29.1409;-6.03899e-10;2.1012;1.14931;-1.11836;-4.71796;11.387;23.7081;1;1;1;1
-15.4659;31.1854;42.0528;8.82554;-40.1692;-3.27932e-09;-14.7731;1.26147;13.3702;-25.6197;-29.2902;55.7961;1;1;1;1
30.8497;-47.4189;-224.113;3.691;20.6055;2.68348e-10;2.8364;0.842143;-1.11295;2.09647;4.67237;8.54829;1;1;1;1
206.638;-115.909;144.489;1.39389;-10.878;1.97981e-10;15.5569;1.77972;-2.73492;1.54673;-1.66996;4.10979;1;1;1;1
-58.0919;-40.9633;47.4659;4.8535;-21.6422;1.55371e-09;-26.4872;0.88554;14.0515;12.1384;-9.08681;29.5335;1;1;1;1
22.6712;-11.8675;-14.1068;7.6241;30.9062;6.55375e-09;49.6699;1.69077;-98.2106;51.2011;58.6638;148.876;1;1;1;1
6.12364;16.2167;25.5326;2.05634;-55.3542;-8.41616e-09;13.2759;1.52245;-23.6722;-65.7513;-87.2391;143.144;1;1;1;1
-79.0449;84.8613;-12.1976;7.20681;4.46601;-1.10311e-09;-28.9413;1.68889;8.09837;-8.61803;1.01934;16.7235;1;1;1;1
-212.6;-38.6988;35.8756;14.6243;-3.55521;9.91189e-11;-21.0683;1.74424;4.63303;0.774366;-0.681944;6.18969;1;1;1;1
58.3459;208.81;-114.182;9.88139;17.989;-4.73982e-10;9.1922;0.546281;-1.01049;-3.70299;1.74478;5.17166;1;1;1;1
-79.004;91.5517;-155.599;10.489;20.0858;-4.34117e-10;-10.1984;1.58951;2.83151;-3.39154;4.08417;8.46904;1;1;1;1
75.7177;-61.8724;-41.905;12.5635;14.8461;1.04974e-09;26.8252;1.30029;-9.59925;8.20108;4.94486;18.5669;1;1;1;1
-102.626;12.8172;206.599;11.2921;-18.6323;-2.61293e-11;-9.25538;1.33082;2.95353;-0.204136;-3.95521;7.13571;1;1;1;1
20.0098;-5.47541;202.087;1.06333;-22.0787;1.89695e-11;2.18614;0.949217;-2.27913;0.1482;-6.08216;13.1438;1;1;1;1
-208.215;-210.464;35.6791;6.18636;-3.0929;2.80909e-10;-18.0495;1.61835;2.19471;2.1946;-0.339149;3.44288;1;1;1;1
-70.2557;-115.252;-24.8634;2.33247;9.00538;1.03901e-09;-25.4462;1.32405;4.87874;8.11727;1.52346;12.8052;1;1;1;1
69.8097;133.86;-99.1466;8.1153;19.2394;-6.69494e-10;13.5466;1.45872;-2.67563;-5.23042;3.1537;9.08012;1;1;1;1
171.13;-49.5545;228.336;1.55541;-14.8693;9.94603e-11;11.144;1.37692;-2.37819;0.777034;-2.611;4.3699;1;1;1;1
1.589;-7.40745;-51.5851;1.26556;43.7739;1.1308e-09;1.34838;1.17367;-6.3516;8.83438;47.2943;81.3893;1;1;1;1
0.365792;-136.013;60.6654;3.09891;-25.912;1.02986e-09;0.156241;0.825755;-0.0612915;8.04578;-2.84654;11.6512;1;1;1;1
118.032;-122.834;177.796;4.78358;-16.7895;3.05137e-10;11.1459;1.90281;-2.30346;2.38388;-2.86749;5.60637;1;1;1;1
149.843;-126.081;123.85;13.2025;-13.2351;3.28014e-10;16.0129;1.84051;-3.04465;2.56261;-2.17604;5.69597;1;1;1;1
123.825;83.0121;-62.8912;9.20389;11.258;-5.30686e-10;22.1655;1.46495;-6.07253;-4.14599;2.58085;10.4408;1;1;1;1
-65.6968;121.005;43.794;11.6515;-14.5921;-9.25932e-10;-21.8901;0.698126;4.15553;-7.23385;-2.31486;12.4008;1;1;1;1
90.4787;-32.6278;-31.8154;8.02326;10.4221;6.33801e-10;29.6391;0.671209;-13.4;4.95157;4.19638;19.9426;1;1;1;1
-8.47214;156.522;62.5988;2.80419;-24.1205;-8.50817e-10;-3.26448;1.00658;0.37166;-6.64701;-2.32165;9.57073;1;1;1;1
-4.23827;-1.6686;-35.9657;1.90765;52.1595;1.04365e-09;-6.14659;0.668691;18.9021;8.15352;81.6057;129.654;1;1;1;1
266.22;-99.9438;77.052;9.58756;-5.12208;1.36766e-10;17.6971;0.631886;-2.91593;1.06848;-0.759533;3.60066;1;1;1;1
-52.234;-12.0247;-1.33132;11.3351;1.10037;1.42848e-09;-43.1727;1.78036;42.0317;11.16;0.486491;55.1418;1;1;1;1
-11.0623;1.1967;-21.3507;8.21796;57.223;-1.50364e-09;-29.6485;0.810327;86.7992;-11.7472;148.427;222.917;1;1;1;1
-82.0972;-183.782;-108.534;6.48418;16.6777;4.92708e-10;-12.6152;1.27726;1.72344;3.84928;1.93244;5.92224;1;1;1;1
-9.56394;118.497;218.119;8.3131;-20.0445;-3.56668e-10;-0.8789;0.507645;0.217583;-2.78647;-3.59519;6.23771;1;1;1;1
-31.6281;-63.5922;-54.6535;14.0707;28.9121;1.78518e-09;-16.7315;0.766747;6.61969;13.9467;10.1437;25.7107;1;1;1;1
244.661;-120.574;77.2022;10.4385;-5.65193;1.99669e-10;17.9115;1.35646;-2.92695;1.55991;-0.730827;3.98447;1;1;1;1
-32.8064;190.584;-59.4543;5.04688;19.4654;-6.60739e-10;-10.7408;1.58264;0.991044;-5.16203;1.4437;7.15;1;1;1;1
-108.981;237.331;-54.8432;3.43876;8.70194;-4.0983e-10;-17.292;1.38049;1.51163;-3.2018;0.712366;4.36023;1;1;1;1
-12.5433;-32.7983;98.8261;7.79713;-30.6327;6.48444e-10;-3.88798;1.42128;1.98033;5.06597;-11.0204;30.0628;1;1;1;1
115.643;61.2149;68.701;5.31726;-13.286;-4.80676e-10;22.3639;1.15517;-7.17256;-3.75528;-3.72081;12.1128;1;1;1;1
-70.7451;35.2535;54.1065;4.12954;-19.6288;-6.22488e-10;-25.665;1.15632;11.7291;-4.86319;-8.63075;24.9771;1;1;1;1
-39.695;-69.2647;199.961;14.8478;-21.1386;3.52608e-10;-4.19629;1.97894;1.44182;2.75475;-4.69684;8.64556;1;1;1;1
1.01163;19.0981;261.318;10.1575;-19.5358;-2.20902e-10;0.0756283;0.978652;0.184995;-1.7258;-4.85936;8.98119;1;1;1;1
-57.7106;-29.202;54.443;5.29734;-23.6007;9.11029e-10;-25.0171;1.9903;14.7747;7.11741;-11.8965;28.638;1;1;1;1
45.1271;120.484;124.292;9.54109;-22.2238;-6.23769e-10;8.06888;1.43318;-1.75289;-4.87319;-3.98386;9.61188;1;1;1;1
-148.896;26.5418;0.869785;4.44903;-0.150204;-1.99411e-10;-25.7129;0.890988;8.17958;-1.5579;-0.119312;11.1924;1;1;1;1
1.09355;-1.76031;-277.236;1.67312;18.9918;7.18029e-11;0.0749125;1.74799;-2.01755;0.56096;7.9575;16.2378;1;1;1;1
-94.9219;179.152;-171.728;13.3131;16.979;-3.49868e-10;-9.38505;1.96539;1.41889;-2.73335;2.13679;4.79026;1;1;1;1
122.241;190.928;-40.01;12.232;6.48317;-4.74898e-10;19.8079;1.25904;-2.46913;-3.71014;0.642521;5.80828;1;1;1;1
48.4968;-13.5508;217.687;7.38116;-20.6493;6.27915e-11;4.60029;1.85813;-2.49574;0.490558;-5.02157;9.18151;1;1;1;1
38.1933;95.8784;190.702;5.20043;-21.0568;-4.01469e-10;4.21718;1.41784;-1.29335;-3.13648;-4.33339;8.21253;1;1;1;1
-140.308;69.0133;178.619;3.73658;-16.1402;-1.73839e-10;-12.6784;1.52638;3.25728;-1.35812;-2.88619;6.18479;1;1;1;1
-71.1741;49.1928;15.1236;11.0138;-7.01323;-1.28792e-09;-33.0054;1.51187;14.5715;-10.0619;-2.84712;26.1722;1;1;1;1
65.6223;235.025;86.4657;7.67942;-15.6557;-4.50467e-10;11.8818;0.849605;-1.01276;-3.51927;-1.11561;4.73202;1;1;1;1
57.2571;192.331;-41.2384;3.98616;12.9121;-6.63816e-10;17.9277;0.520417;-1.52243;-5.18606;0.985053;6.9343;1;1;1;1
234.169;122.237;45.8346;10.5213;-3.7098;-2.29442e-10;18.9534;1.50592;-3.23037;-1.79251;-0.283007;4.65169;1;1;1;1
109.474;0.188922;218.373;3.69189;-18.0874;-1.50876e-11;9.06749;0.655461;-2.6126;-0.117872;-3.59134;6.82137;1;1;1;1
14.5971;-67.3544;90.5263;10.1748;-29.2687;1.15383e-09;4.71948;1.83918;-1.98812;9.01429;-9.12648;19.5445;1;1;1;1
221.428;11.9423;-25.3671;10.5314;2.40915;-2.69276e-11;21.0293;1.7897;-4.66427;-0.210372;0.478918;5.98646;1;1;1;1
-0.257539;5.47788;201.357;9.4256;-22.2811;-4.09835e-10;-0.028498;1.48738;-1.2392;-3.20184;-4.33802;19.3116;1;1;1;1
-59.1295;-70.0824;31.6431;1.45761;-15.1496;1.52742e-09;-28.3092;1.33499;10.0665;11.933;-4.67006;21.8806;1;1;1;1
14.5823;14.6439;39.5345;13.6437;-44.4206;-2.90055e-09;16.3845;0.955535;-22.7682;-22.6606;-48.5021;83.5821;1;1;1;1
84.0423;-179.11;54.7921;11.212;-12.0536;6.22944e-10;18.4883;0.89671;-2.19046;4.86675;-1.06847;7.06854;1;1;1;1
-107.012;141.886;-26.5711;13.4622;5.68487;-6.53014e-10;-22.8952;1.53499;3.79976;-5.10167;0.759752;8.49064;1;1;1;1
-220.503;62.9367;170.51;12.6051;-11.4434;-1.14592e-10;-14.7986;0.873959;2.70028;-0.895247;-1.84139;3.9431;1;1;1;1
65.1743;173.299;-110.999;3.46487;18.56;-5.50673e-10;10.8977;0.928938;-1.50339;-4.30214;2.38725;6.68919;1;1;1;1
152.368;10.3878;-136.59;11.8617;14.7466;-3.70406e-11;16.45;1.79826;-4.25252;-0.289379;3.22586;7.50954;1;1;1;1
-148.774;56.505;-93.6741;10.4593;12.399;-2.4918e-10;-19.6922;0.587115;5.10485;-1.94672;2.93056;8.85857;1;1;1;1
-72.7144;-146.061;-237.182;6.90324;17.8191;2.68246e-10;-5.4629;0.78222;1.08788;2.09567;2.69092;4.21313;1;1;1;1
-118.755;176.407;182.692;2.31034;-15.8349;-3.00877e-10;-10.2931;1.50519;1.51979;-2.35061;-2.01842;4.20549;1;1;1;1
39.0265;205.881;186.943;10.7722;-18.4725;-3.54787e-10;3.85636;0.681097;-0.465574;-2.77177;-2.15257;4.27906;1;1;1;1
-182.664;11.0458;157.824;2.37938;-13.2996;-2.56198e-11;-15.3928;0.559557;3.55237;-0.200155;-2.46717;5.63325;1;1;1;1
129.382;181.115;13.6528;9.71014;-2.22224;-4.85825e-10;21.0593;0.633488;-2.91657;-3.79551;-0.134223;6.0623;1;1;1;1
63.4718;-49.4941;-72.8522;7.12583;22.8834;8.66076e-10;19.9369;0.749855;-8.22356;6.76622;7.56792;18.9029;1;1;1;1
18.1586;-26.4997;-156.022;8.30647;24.8873;3.74744e-10;2.8965;1.7382;-2.14511;2.92769;6.85349;14.8932;1;1;1;1
8.81598;11.6148;192.643;7.28204;-22.7274;-2.78019e-10;1.04008;1.95555;-1.52681;-2.17202;-6.22095;14.6259;1;1;1;1
-158.417;130.009;-188.155;3.64277;14.503;-2.29528e-10;-12.2108;0.922987;2.21958;-1.79319;2.20014;4.23888;1;1;1;1
-34.436;59.4777;47.1037;10.4204;-27.9671;-1.94207e-09;-20.4459;0.913465;8.77814;-15.1724;-10.1035;28.9171;1;1;1;1
0.553424;-5.53171;-274.821;10.0911;19.0735;5.37089e-10;0.0384094;1.25964;-1.0934;4.196;7.97952;17.7116;1;1;1;1
-30.013;29.9669;23.785;8.07193;-28.166;-4.08293e-09;-35.5411;1.52922;31.2505;-31.8979;-22.3552;64.44;1;1;1;1
96.0233;227.491;96.421;4.39637;-13.7622;-4.31335e-10;13.7055;1.26348;-1.43131;-3.36981;-1.26855;4.67607;1;1;1;1
-34.8483;-64.9274;-17.6941;6.63729;16.4458;2.61199e-09;-32.3897;1.28042;11.2922;20.4061;4.77579;31.8583;1;1;1;1
-33.5985;-38.2184;-6.43499;2.47363;8.30573;4.457e-09;-43.3661;1.7739;29.9591;34.8203;5.31902;59.804;1;1;1;1
-49.4996;-54.5727;-61.1309;13.4251;25.1175;1.34775e-09;-20.3384;1.8005;8.89136;10.5293;9.3251;23.9812;1;1;1;1
-235.048;138.989;-60.5776;3.02545;4.71891;-2.27873e-10;-18.3099;0.529847;2.91023;-1.78025;0.795239;4.30784;1;1;1;1
11.7903;-10.8644;-278.886;7.60862;18.9034;1.4478e-10;0.799172;1.67296;-1.44322;1.13109;4.25732;9.51518;1;1;1;1
-36.8761;-24.6298;-45.4558;2.21609;30.8171;1.71792e-09;-25.0004;1.723;20.2699;13.4213;20.9419;45.0887;1;1;1;1
23.0018;-52.2959;-83.0503;12.0329;30.3538;1.23456e-09;8.40687;0.966475;-4.49652;9.64502;10.6572;22.5596;1;1;1;1
29.4588;26.1798;-213.383;10.7788;21.2656;-3.46272e-10;2.93585;1.81135;-2.3912;-2.70525;4.23299;11.4593;1;1;1;1
142.123;-98.4309;-131.72;11.3705;14.5807;3.14194e-10;15.7323;0.532548;-3.17648;2.45464;2.54186;6.25082;1;1;1;1
-0.758075;-9.34856;-20.0794;14.1141;67.1254;1.18004e-08;-2.53425;1.40635;11.9893;92.1909;178.668;256.695;1;1;1;1
-9.41126;-25.054;-140.673;14.5526;26.3673;3.34364e-10;-1.76402;1.50771;3.79467;2.61222;9.03778;21.4391;1;1;1;1
-102.804;42.1212;202.127;14.8079;-18.5596;-1.26019e-10;-9.43957;1.78013;2.92768;-0.984522;-3.77416;7.29917;1;1;1;1
22.5148;52.054;-213.767;6.34788;21.147;-2.97409e-10;2.22729;0.750175;-0.979008;-2.32351;4.84999;8.85684;1;1;1;1
17.61;45.136;38.2458;12.9989;-36.5606;-3.28259e-09;16.834;0.677343;-9.57737;-25.6452;-18.9547;46.4464;1;1;1;1
153.069;40.1562;-64.5737;7.90687;9.40177;-1.92318e-10;22.2865;1.53549;-6.62056;-1.50248;2.4263;9.47192;1;1;1;1
-158.443;-55.257;-25.7305;8.32992;3.89047;2.8463e-10;-23.9567;1.8374;6.63454;2.22367;0.777128;9.35953;1;1;1;1
3.11722;16.654;294.215;13.1808;-18.4198;-1.53309e-10;0.195159;1.16726;-0.4509;-1.19773;-4.65478;7.3855;1;1;1;1
4.33617;4.63741;-73.2353;1.33238;36.8186;-7.13552e-10;2.17998;0.627491;-4.729;-5.57462;24.1376;49.967;1;1;1;1
52.247;194.442;-169.446;1.8249;18.6283;-3.95907e-10;5.74386;1.17747;-0.795931;-3.09302;2.23506;4.7597;1;1;1;1
12.9806;12.2923;81.6593;5.07254;-34.1583;-8.08004e-10;5.4298;1.144;-5.2465;-6.31253;-20.241;38.2164;1;1;1;1
1.21905;0.519526;-101.649;14.1986;31.3616;7.61093e-11;0.376113;1.91984;-0.679671;0.594604;20.5156;46.1986;1;1;1;1
-58.2186;-38.8362;48.1126;12.3369;-21.8594;1.1762e-09;-26.451;1.2421;14.5669;9.18907;-10.2513;28.7714;1;1;1;1
-27.1896;59.815;-55.902;6.75854;30.6173;-1.8541e-09;-14.8916;1.54785;6.59759;-14.4852;11.2291;27.8406;1;1;1;1
-76.6505;52.1567;50.566;13.0795;-16.9451;-9.36756e-10;-25.6862;1.3972;10.8015;-7.3184;-5.99995;20.1973;1;1;1;1
-5.81985;30.6053;6.12233;4.81765;-40.6761;-1.32128e-08;-38.6665;1.54698;20.27;-103.225;-20.4192;128.738;1;1;1;1
-50.7079;24.8935;-34.3607;8.36665;21.8159;-1.36618e-09;-32.1948;1.26202;24.101;-10.6733;12.8207;41.8935;1;1;1;1
11.7564;-20.4954;-86.2164;7.07361;33.1392;9.13319e-10;4.51884;1.59963;-4.46906;7.13531;15.5297;31.2111;1;1;1;1
-16.6207;-19.7532;-125.381;8.20469;27.7073;4.59657e-10;-3.67291;1.46115;2.89984;3.59107;10.0518;21.2936;1;1;1;1
-22.6943;67.392;41.2163;2.37318;-30.5551;-2.26834e-09;-16.8241;0.536027;5.83821;-17.7214;-9.06412;28.8872;1;1;1;1
5.37316;22.3018;203.999;8.48347;-22.0633;-2.57765e-10;0.581128;1.23569;-0.718201;-2.01379;-5.44805;12.5943;1;1;1;1
-20.2687;-64.4958;-106.108;0.650014;27.6918;9.29888e-10;-5.28968;1.90579;2.05156;7.26475;8.32224;17.1581;1;1;1;1
-15.6512;-86.5523;-43.5467;12.8728;30.0389;1.83208e-09;-10.7963;1.21162;1.82206;14.3131;5.92563;22.1616;1;1;1;1
-49.0347;-87.7718;112.154;14.6469;-23.6087;7.48031e-10;-10.3219;1.22604;3.19185;5.84399;-5.48054;12.833;1;1;1;1
-32.792;-2.24837;-8.34393;3.42195;13.3908;8.91651e-10;-52.6264;0.99646;93.0042;6.96602;23.0823;115.291;1;1;1;1
65.9439;-194.957;-199.36;9.28487;17.7364;3.23356e-10;5.86683;1.16543;-0.860866;2.52622;2.18775;3.98938;1;1;1;1
10.4384;-14.1083;-227.236;1.43371;20.9246;1.91264e-10;0.9612;1.70414;-1.16797;1.49425;5.26064;11.4295;1;1;1;1
42.5112;34.5619;-145.895;6.61516;24.3199;-3.63378e-10;7.08639;0.741432;-3.60807;-2.83889;7.16135;14.0434;1;1;1;1
-21.4564;112.132;-214.728;6.41559;20.1775;-3.71915e-10;-2.01621;1.54845;0.566955;-2.90559;3.8532;6.67477;1;1;1;1
104.676;-72.6145;-143.825;0.535401;18.4457;3.42585e-10;13.4248;1.98325;-3.60824;2.67645;3.71;7.86367;1;1;1;1
111.508;241.246;-30.1704;13.1932;5.05001;-4.2005e-10;18.6644;1.52414;-1.47284;-3.28164;0.259377;4.36262;1;1;1;1
49.9503;-22.7628;-215.547;12.679;20.6561;1.37397e-10;4.78678;1.37829;-2.40593;1.07341;4.62562;9.10085;1;1;1;1
61.3184;-209.34;127.862;1.07306;-17.9317;4.48291e-10;8.59941;1.0963;-1.03393;3.50228;-1.83668;4.94936;1;1;1;1
5.90054;-6.6781;129.071;2.39973;-27.7726;3.18673e-10;1.26963;1.21734;-3.00022;2.48963;-10.4453;25.821;1;1;1;1
169.241;113.741;-66.6918;5.93767;7.91534;-3.43988e-10;20.0864;1.92982;-4.06342;-2.6874;1.3814;6.5088;1;1;1;1
-35.4155;-151.585;-101.252;12.3865;21.9044;7.02646e-10;-7.66164;0.613804;1.14348;5.48942;3.0932;8.33586;1;1;1;1
16.3261;-8.07307;132.387;4.26627;-27.1497;2.26273e-10;3.34812;1.2031;-3.92987;1.76776;-9.00448;21.7038;1;1;1;1
-64.0411;257.128;-85.6833;3.46532;15.1783;-4.02422e-10;-11.3445;0.944136;0.77746;-3.14392;0.961482;4.03452;1;1;1;1
72.9997;197.199;-7.03883;5.04688;2.09243;-6.1447e-10;21.7006;1.14579;-1.7894;-4.80055;0.218455;6.67035;1;1;1;1
-4.86133;-28.3073;-44.6056;6.9205;43.16;3.20008e-09;-4.70378;1.66253;2.58146;25.0006;33.2218;61.9975;1;1;1;1
30.3498;26.3836;-221.176;5.22742;20.8953;-2.43715e-10;2.86725;0.810053;-1.92638;-1.90402;5.41;10.2046;1;1;1;1
-21.3101;30.9714;-295.258;6.92669;18.2821;-1.4073e-10;-1.3195;1.83589;0.679828;-1.09946;4.70305;6.01754;1;1;1;1
