PositionX;PositionY;PositionZ;Mass;VelocityX;VelocityY;VelocityZ;Size;AccelerationX;AccelerationY;AccelerationZ;Force;ColorR;ColorG;ColorB;Movable
27.7142;83.6231;-127.018;4.39615;24.85;-2.30952e-09;5.42206;1.61776;-0.686088;-2.96093;4.08516;6.33012;1;1;1;1
-131.021;25.0963;-164.57;1.0687;16.9974;-2.85914e-10;-13.5324;1.03949;2.11435;-0.366556;2.13651;3.58232;1;1;1;1
-16.0013;14.6769;-176.886;3.33717;23.5917;-4.3579e-10;-2.13413;1.35069;0.827671;-0.558706;3.9543;5.92009;1;1;1;1
0.981779;-3.50316;-43.021;2.01369;48.1142;5.37469e-09;1.09801;1.04869;-1.81975;6.89063;55.399;65.7806;1;1;1;1
43.0795;63.076;-101.722;4.26746;25.8179;-2.99231e-09;10.9339;1.2281;-2.26263;-3.83629;5.55308;8.71563;1;1;1;1
-194.557;29.7749;-1.05705;1.22114;0.122462;-3.96992e-10;-22.54;1.61487;3.35499;-0.508964;-0.000151758;3.71727;1;1;1;1
-25.4367;11.1413;-124.954;1.26934;27.3888;-6.18926e-10;-5.57551;0.693457;2.13866;-0.793495;6.7919;9.51056;1;1;1;1
17.0171;-15.7109;238.91;1.98306;-20.3596;3.22884e-10;1.45017;1.9491;-0.192846;0.413954;-2.57138;3.78771;1;1;1;1
140.646;79.4613;20.4744;2.25677;-3.56994;-1.8106e-09;24.5231;1.33343;-3.41861;-2.32128;-0.557814;5.5559;1;1;1;1
-9.13374;-4.16243;-69.2226;3.97151;37.486;1.52534e-09;-4.94617;1.60096;3.3392;1.95556;21.4584;27.1116;1;1;1;1
-14.0684;-29.6572;15.2065;4.6303;-38.5931;5.03199e-08;-35.7048;0.663701;30.8585;64.5127;-32.4731;82.8164;1;1;1;1
-39.5881;11.3322;-41.0522;1.26591;29.8517;-4.81546e-09;-28.7871;1.24792;22.0119;-6.17366;21.604;34.6853;1;1;1;1
26.6191;18.1429;-24.8828;1.21166;33.847;-2.15857e-08;36.2089;1.32249;-41.2928;-27.674;37.3959;67.3025;1;1;1;1
80.7776;-30.4314;79.6948;4.99821;-20.4902;1.75233e-09;20.7686;1.93312;-5.46591;2.24658;-5.43299;9.93164;1;1;1;1
-176.271;-5.30864;50.207;2.47128;-6.39728;6.72903e-11;-22.4601;1.90135;3.73448;0.0862697;-0.963983;4.28891;1;1;1;1
25.2188;31.374;68.5066;3.19572;-33.2918;-5.67358e-09;12.2554;0.937635;-5.9005;-7.27382;-14.2195;20.4133;1;1;1;1
-93.4084;-41.4913;191.219;0.91612;-19.2966;4.536e-10;-9.42615;0.732459;1.55598;0.581539;-2.40805;3.59601;1;1;1;1
-10.1671;-51.6318;-185.853;4.8455;22.7192;1.00134e-09;-1.24285;1.70638;0.479622;1.28377;3.24498;4.60816;1;1;1;1
123.5;-37.54;-83.782;4.71929;14.3112;1.03034e-09;21.0955;1.25066;-3.62113;1.32095;2.72968;6.16667;1;1;1;1
122.575;37.1572;-99.642;4.06284;15.6585;-8.87428e-10;19.2624;1.846;-3.233;-1.13773;2.65887;5.89281;1;1;1;1
108.239;46.4474;-71.5986;4.03743;14.8602;-1.68397e-09;22.4647;1.24668;-4.58103;-2.15894;3.21546;7.51429;1;1;1;1
-19.2512;-48.5713;21.5183;0.647221;-31.3526;2.22612e-08;-28.0494;0.620487;11.7872;28.54;-12.1315;35.8247;1;1;1;1
76.5652;56.263;9.75363;2.31816;-4.0889;-5.66554e-09;32.0975;1.11324;-9.4198;-7.26352;-1.23645;13.7425;1;1;1;1
-18.9255;-32.33;24.1423;0.750633;-37.2795;2.98023e-08;-29.2239;0.516297;22.8107;38.2081;-27.7201;56.1058;1;1;1;1
-114.888;104.328;-104.039;0.529801;15.5292;-1.60858e-09;-17.1485;1.24192;2.46295;-2.06229;1.87486;4.29015;1;1;1;1
-29.2457;-86.4647;-192.131;1.97592;21.4354;1.08578e-09;-3.26283;1.27557;0.681978;1.39202;2.56325;3.6838;1;1;1;1
-133.226;-7.87772;-147.619;3.49304;16.6414;1.16818e-10;-15.0188;1.24837;2.45845;0.149766;2.31234;3.88079;1;1;1;1
72.4523;-105.602;18.6706;4.00557;-6.93655;4.46077e-09;26.9176;1.24265;-3.49812;5.71893;-0.936546;8.08661;1;1;1;1
1.065;108.92;26.5972;2.63828;-29.8401;-6.88123e-09;1.19485;1.86976;0.210644;-8.82209;-2.0472;10.2344;1;1;1;1
-151.525;-123.385;186.543;2.89633;-14.9337;7.03047e-10;-12.1304;0.864849;1.26613;0.901342;-1.28909;2.26405;1;1;1;1
-229.645;-147.218;-58.1863;3.40268;4.65064;7.39409e-10;-18.3548;1.3815;1.60544;0.94796;0.344941;2.04005;1;1;1;1
78.4541;5.72663;59.7433;4.0432;-19.2766;-6.08831e-10;25.3137;1.68249;-8.92841;-0.780552;-6.7695;13.2924;1;1;1;1
16.7493;-43.7197;-77.2363;2.39012;32.5187;5.40643e-09;7.05196;0.906735;-2.45919;6.93132;11.4407;16.3754;1;1;1;1
-12.8942;18.4884;-89.1537;2.0509;32.6368;-2.34608e-09;-4.72021;1.56236;2.41797;-3.00779;12.4465;16.07;1;1;1;1
6.62254;66.9775;37.0269;3.1942;-35.5168;-1.25939e-08;6.35245;1.72954;-1.25448;-16.146;-8.57445;20.4105;1;1;1;1
-14.4447;13.5845;-140.444;3.94624;26.4131;-7.23232e-10;-2.7166;1.21798;1.00703;-0.927221;5.69612;8.45019;1;1;1;1
-68.7871;8.25631;28.6503;4.71723;-14.0423;-1.58626e-09;-33.7144;0.857341;17.901;-2.03367;-7.0855;21.203;1;1;1;1
162.99;-34.0799;106.791;2.85691;-12.322;4.72007e-10;18.8065;0.651479;-2.18204;0.605137;-1.80176;4.20483;1;1;1;1
-130.405;-30.6265;159.384;3.2273;-16.962;3.6131e-10;-13.878;1.30253;2.17147;0.463217;-2.22534;3.70872;1;1;1;1
-55.5637;53.7811;189.093;4.55298;-21.227;-7.84732e-10;-6.2374;0.988632;1.25976;-1.00607;-2.85151;4.06754;1;1;1;1
-35.0097;219.19;-4.64027;3.5992;2.78856;-2.06205e-09;-21.039;1.54414;0.635899;-2.64365;0.0609881;3.12385;1;1;1;1
21.5755;143.181;206.478;4.63991;-19.8052;-1.06628e-09;2.0695;1.69155;0.047856;-1.36703;-1.77694;2.75229;1;1;1;1
71.9987;-9.59543;-158.341;0.983413;21.8101;2.63532e-10;9.91719;0.591144;-1.55509;0.337862;3.54557;5.53818;1;1;1;1
28.0592;-2.67652;-79.8859;2.29481;32.4164;4.98497e-10;11.386;1.26632;-5.33654;0.639099;14.2375;18.1969;1;1;1;1
58.5641;95.0846;-260.309;4.86665;18.3312;-5.58562e-10;4.12416;0.669744;-0.130806;-0.716105;1.78783;2.31833;1;1;1;1
-128.033;-128.428;116.131;2.2852;-14.4777;1.33312e-09;-15.9616;1.76955;1.86835;1.70913;-1.46447;3.33715;1;1;1;1
59.15;-46.325;26.5092;3.92454;-14.4893;7.92555e-09;32.3299;0.999298;-12.473;10.161;-5.46551;19.238;1;1;1;1
26.9321;142.526;220.818;0.68128;-19.3122;-9.65353e-10;2.35541;1.09516;0.0322716;-1.23763;-1.69147;2.54574;1;1;1;1
-66.2401;-48.0335;181.527;3.55663;-21.0524;6.78035e-10;-7.68214;1.08509;1.54693;0.869275;-2.93361;4.30957;1;1;1;1
-145.236;115.965;53.2786;0.734428;-7.83252;-1.59042e-09;-21.3513;0.633534;2.67514;-2.039;-0.865067;3.93902;1;1;1;1
-214.63;-103.535;9.41726;2.31719;-0.89761;7.87883e-10;-20.4575;1.63099;2.23671;1.01011;-0.0813268;2.65754;1;1;1;1
-129.678;10.2906;-38.7543;2.38833;7.77193;-3.93811e-10;-26.0062;1.36785;6.41203;-0.504886;1.66149;7.51604;1;1;1;1
19.2319;-58.0652;-10.125;1.46078;18.7091;2.02276e-08;35.5371;1.74749;-8.29939;25.9329;4.40856;29.9771;1;1;1;1
-127.31;127.798;93.6356;3.4035;-13.1425;-1.54841e-09;-17.8689;1.75509;2.13065;-1.98514;-1.3615;3.64069;1;1;1;1
2.68659;-4.46282;267.614;2.29;-19.3278;1.87479e-10;0.194032;0.791284;0.0557835;0.240358;-2.21982;3.63752;1;1;1;1
27.1617;0.223958;-237.86;0.652028;20.3058;-1.35103e-11;2.31876;1.26046;-0.308402;-0.0173209;2.49085;3.64403;1;1;1;1
10.6199;-17.1097;280.701;4.25689;-18.8369;2.43568e-10;0.712667;1.10399;0.0189644;0.312267;-2.02734;3.07454;1;1;1;1
-19.1882;56.5856;67.0786;3.35269;-32.078;-6.95887e-09;-9.17608;1.61661;3.31833;-8.92163;-9.92955;15.6306;1;1;1;1
-108.069;31.8564;224.687;1.13585;-17.975;-2.60975e-10;-8.64556;1.31077;1.26998;-0.334584;-1.95114;2.74;1;1;1;1
121.54;10.8657;-43.6351;4.42196;9.38643;-4.52385e-10;26.1447;1.19742;-6.01714;-0.579981;2.23815;8.18815;1;1;1;1
22.0312;49.4455;-109.442;2.86158;28.0556;-2.79687e-09;5.6477;1.88404;-1.21822;-3.58573;6.79546;9.74644;1;1;1;1
-200.876;138.496;54.6426;3.78529;-5.24929;-9.42928e-10;-19.2973;1.77207;1.84517;-1.20888;-0.442644;2.45165;1;1;1;1
70.458;227.087;-94.7946;0.628681;15.8635;-1.52423e-09;11.7909;1.55188;-0.264079;-1.95414;0.752935;2.51279;1;1;1;1
147.66;56.6986;28.6181;3.47436;-4.74582;-1.35792e-09;24.4868;0.768761;-3.76896;-1.74092;-0.796759;5.75032;1;1;1;1
3.75301;-34.2602;-203.611;4.40164;22.0018;7.30702e-10;0.405544;1.03514;0.207986;0.936797;3.12287;4.54601;1;1;1;1
10.4382;-17.5673;35.9432;2.20417;-47.2282;2.07656e-08;13.7155;0.976226;-15.6984;26.6226;-51.8821;66.1042;1;1;1;1
131.712;-47.1834;-166.892;3.36724;16.8211;5.37407e-10;13.2753;1.20791;-1.31731;0.688983;2.15113;3.60692;1;1;1;1
47.4851;-24.0159;-210.895;2.44327;20.9183;3.13593e-10;4.70997;1.77125;-0.645933;0.402043;2.33358;4.4034;1;1;1;1
71.6324;121.511;-58.8866;4.93518;16.2428;-3.30081e-09;19.7585;1.78695;-2.04967;-4.23181;1.90519;6.15009;1;1;1;1
68.9585;-58.7036;-93.9589;0.802408;22.3167;2.53822e-09;16.3787;1.93069;-3.34022;3.25413;4.79318;8.20751;1;1;1;1
-63.8719;-31.1591;101.858;2.41319;-24.0398;1.57894e-09;-15.0745;0.753151;4.42648;2.02428;-6.06306;9.13369;1;1;1;1
-10.1396;-7.49298;33.6708;2.96733;-50.4984;1.31494e-08;-15.207;1.79542;24.2839;16.8582;-73.4293;87.8649;1;1;1;1
152.58;-10.4601;-257.96;0.822871;15.7172;7.98087e-11;9.29654;1.57733;-0.487972;0.102319;1.53232;2.06168;1;1;1;1
-18.725;5.80188;55.2042;4.41908;-39.1266;-3.16159e-09;-13.2716;1.9425;11.1169;-4.05332;-29.1905;36.6334;1;1;1;1
171.151;169.714;-121.499;3.73956;11.1419;-1.08207e-09;15.6952;1.15375;-0.768196;-1.38727;0.913567;2.50747;1;1;1;1
10.6203;-10.8092;-15.6167;4.40947;56.0561;8.29796e-08;38.1213;0.53058;-103.657;106.384;150.131;219.834;1;1;1;1
27.8568;17.8127;-83.4235;2.88246;31.6635;-2.23421e-09;10.5731;1.8254;-4.43762;-2.86437;12.5783;16.5063;1;1;1;1
-23.1351;-74.9207;-9.16032;1.13489;13.1025;1.29981e-08;-33.0913;0.543214;5.32147;16.6642;1.96643;19.3241;1;1;1;1
3.81245;-0.802496;-109.202;1.7533;30.233;4.54902e-10;1.05549;0.698584;-0.366179;0.583208;9.36913;14.0991;1;1;1;1
99.2523;-171.882;-73.8645;1.34954;12.9732;1.88774e-09;17.4323;1.20942;-0.989247;2.42018;1.04031;3.56586;1;1;1;1
-51.7733;-84.1681;-16.1527;1.72034;9.41221;7.32302e-09;-30.1684;0.785379;5.99054;9.38849;1.73222;12.517;1;1;1;1
-219.01;44.9617;-14.554;3.83926;1.40084;-4.08459e-10;-21.08;0.864483;2.65636;-0.523665;0.142393;2.96178;1;1;1;1
-69.3441;100.948;-213.37;1.40942;19.1739;-8.27242e-10;-6.23143;1.55998;0.916691;-1.06057;1.95357;2.84284;1;1;1;1
21.9398;-1.85107;204.075;3.30613;-21.9459;3.83109e-11;2.35937;0.863659;-0.602058;0.0491166;-3.17388;4.96106;1;1;1;1
131.236;-224.974;-142.735;1.38195;13.5077;1.04041e-09;12.4194;1.96599;-0.359225;1.33386;0.832731;1.96154;1;1;1;1
-5.38241;57.2341;2.454;3.84338;-17.2944;-2.48197e-08;-37.9322;1.81744;3.35693;-31.8201;-1.39593;34.5897;1;1;1;1
91.3093;168.721;-62.4605;2.68072;12.5697;-2.1297e-09;18.3753;1.94278;-1.03997;-2.73038;0.933515;3.79061;1;1;1;1
3.67819;10.6453;-230.629;0.887692;20.808;-8.40362e-11;0.331857;1.31397;-0.2084;-0.107739;2.77221;4.72832;1;1;1;1
22.3986;-28.1182;-92.2977;2.20884;30.8776;2.88112e-09;7.49329;0.849559;-2.55375;3.69374;10.4006;13.8674;1;1;1;1
-110.094;31.8576;148.85;4.87132;-18.5494;-5.11887e-10;-13.7196;1.37257;2.40172;-0.656265;-2.76011;4.39772;1;1;1;1
-59.4868;59.7838;-117.107;4.90098;23.4692;-2.00504e-09;-11.9216;1.43213;2.81522;-2.57057;4.59584;7.11141;1;1;1;1
130.066;262.774;40.7376;2.82862;-5.49354;-1.22399e-09;17.5396;1.56429;-0.345502;-1.56922;-0.232302;1.99892;1;1;1;1
